"";"Samples";"MMP1";"MYO1B";"LAPTM4B";"MAL";"KRT4";"MYO10";"SPP1";"EXT1";"HPGD";"MGST2";"AIM1";"Class"
"490";"GSM248670";0,477713107379311;-0,113331479535209;0,202753594038286;-0,0398472709602137;-0,186421638704831;-0,330609858581216;-0,30468001847729;-0,393251702981337;-0,33475063334631;0,606748297018663;0,415677604150147;"OTSCC"
"491";"GSM248676";0,579915962554933;-0,182269567955402;-0,0168783444286195;0,468546797144955;0,144235280246715;-0,346875800351848;-0,420084037445067;-0,353530922111987;-0,342829836397363;0,236319473001332;0,233450995742353;"OTSCC"
"492";"GSM248677";0,551697479559397;-0,233101304310998;0,401263513027197;-0,133256686680889;0,165880900772187;-0,331237523752914;-0,448302520440603;-0,32199860114249;-0,41640254683137;0,45497922522781;0,310478064572673;"OTSCC"
"493";"GSM248684";0,4894077995892;-0,0669456760668983;0,329195435523782;-0,171576160364636;-0,24889393882528;-0,220440918942941;-0,434862329050187;-0,354522674387361;-0,330104442733252;0,44360523430776;0,565137670949813;"OTSCC"
"494";"GSM248685";0,614736871100113;-0,00290631773669198;0,263784219936243;-0,176946223482149;-0,222484932767623;-0,316205073261305;-0,385263128899887;-0,151520086769006;-0,382800728371038;0,317856501515071;0,441748898736271;"OTSCC"
"495";"GSM342538";-0,118039378340557;-0,0986170280428979;-0,0719081173658856;0,0569773657906958;0,875293216102533;-0,124219439580275;-0,124706783897467;-0,113607665790727;-0,124315435232635;-0,0828691420309846;-0,0739875916117994;"OTSCC"
"496";"GSM342539";0,798170281230726;0,193525603160251;0,0795412063094925;-0,190049891512094;-0,141729722016213;-0,106202453025404;-0,190764169929803;-0,0321063441377579;-0,201829718769275;-0,172695498127957;-0,0358592931819671;"OTSCC"
"497";"GSM342541";0,841509503229347;0,0148802808530648;-0,0220739947376979;-0,149667601533286;-0,0258615567680383;-0,095978657948389;-0,0940713734103552;-0,0725462621842184;-0,158490496770653;-0,105216998525645;-0,132482842204128;"OTSCC"
"498";"GSM342543";0,868866960040335;-0,0614147920749832;-0,0598879492235063;-0,118762501595831;-0,108433929574638;-0,111931368995135;0,0252230764639477;-0,0819798670816653;-0,131133039959665;-0,117486313104642;-0,103060274894216;"OTSCC"
"499";"GSM342545";0,845118441841267;-0,0144553108052585;-0,0115456177310908;-0,135647747534881;-0,100735950001222;-0,132396201162974;-0,11172283285799;-0,000469898303449773;-0,154881558158733;-0,106481606058332;-0,076781719227335;"OTSCC"
"500";"GSM342546";0,200738585750101;-0,0884918912782203;-0,0604399663512179;-0,111868879473846;0,751694900694894;-0,179767945285958;-0,160725969495144;-0,0479150559607031;-0,248305099305106;-0,0614362482696691;0,00651756897486929;"OTSCC"
"501";"GSM342565";0,872008270894229;-0,0300014663008736;-0,0556488572242178;-0,119182951752384;-0,06902504048899;-0,105566304035658;-0,113815079351556;-0,0644604800667934;-0,127991729105771;-0,10586249965836;-0,0804538629096259;"OTSCC"
"502";"GSM342566";0,37442792384849;0,152776057212545;0,621071580915402;-0,305681554464047;-0,19517761009971;-0,0800167041599612;-0,256374305251541;0,638688885713165;-0,361311114286835;-0,297215237584574;-0,291187921842935;"OTSCC"
"503";"GSM342568";0,868159472945993;-0,0371185073997787;-0,0636249168033958;-0,12198848822384;-0,110014928507106;-0,095949540711011;-0,106970002844607;-0,0426796465174797;-0,131840527054007;-0,0847898575113131;-0,073183057373455;"OTSCC"
"504";"GSM342570";0,769875244111105;-0,00121674109171813;-0,0433130884900353;-0,0497538501547846;-0,159604344466906;-0,230124755888895;-0,149323079049168;-0,0943317927726312;-0,225655776954314;0,116170392111763;0,0672777926455848;"OTSCC"
"505";"GSM342572";0,420947249476717;0,125322250063949;-0,120386103788405;0,281605712449754;0,687424129866057;-0,273681924774715;-0,205730663655728;-0,195121602892585;-0,312575870133943;-0,234492393883195;-0,173310782727906;"OTSCC"
"506";"GSM342573";0,766119120018863;-0,00224859602035927;-0,114466523247321;-0,192879386678175;0,481529852163018;-0,202451964914359;-0,0152684717556325;-0,13039356605053;-0,233880879981137;-0,195117401083809;-0,160942182450556;"OTSCC"
"507";"GSM342574";0,102192664476995;0,413864987121896;0,594462865155049;-0,360551842860612;-0,302444070428541;-0,22147914651722;-0,194314030951296;0,579875586718569;-0,405537134844951;-0,217305768517197;0,011235890647309;"OTSCC"
"508";"GSM342579";0,779508508517617;0,0658836871979881;-0,056751028333619;-0,176926087583399;-0,177378518069649;-0,173454247274383;0,242047089601766;0,0240213766811456;-0,220491491482383;-0,183368785172308;-0,123090504082776;"OTSCC"
"509";"GSM342581";-0,107666501742494;-0,0229672053656981;-0,0111576416137873;-0,173466530169684;0,106593408177681;-0,138333534666343;0,813984956432906;-0,0680270339092289;-0,186015043567094;-0,0917435669335332;-0,121201306642723;"OTSCC"
